phase,coeff,train_episode,eval_episode,epsilon,mean_glucose,time_in_range_percent,hypo_steps,hypo_events,severe_hyper_steps,severe_hyper_events,total_bolus_units,total_basal_units,total_insulin_units,sum_zone_reward,sum_insulin_penalty,total_reward,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count
train,0.6,11,-1,0.9701428571428572,151.68269856816048,90.27777777777779,0,0,0,0,292.40000000000003,23.47926199261993,315.87926199261994,492.0,-904.92,-412.91999999999996,66,65,47,56,54
train,0.6,12,-1,0.9674285714285714,95.02552258295742,53.81944444444444,90,9,0,0,243.7,23.47926199261993,267.1792619926199,-2097.0,-929.76,-3026.7599999999998,56,62,61,57,52
train,0.6,13,-1,0.9647142857142857,193.28147595216063,39.58333333333333,0,0,0,0,264.0,23.47926199261993,287.4792619926199,54.0,-950.5199999999999,-896.5199999999999,66,55,44,65,58
train,0.6,14,-1,0.962,102.6567245599901,74.65277777777779,41,7,0,0,249.20000000000002,23.47926199261993,272.67926199261996,-723.0,-976.2599999999999,-1699.26,54,62,58,51,63
train,0.6,15,-1,0.9592857142857143,151.024566317272,76.38888888888889,0,0,0,0,251.8,23.47926199261993,275.2792619926199,363.0,-859.1999999999999,-496.19999999999993,73,52,60,59,44
train,0.6,16,-1,0.9565714285714286,99.83641616674257,68.05555555555556,67,6,0,0,263.59999999999997,23.47926199261993,287.0792619926199,-1380.0,-941.3399999999999,-2321.34,62,53,62,54,57
train,0.6,17,-1,0.9538571428571428,90.43512840818833,54.166666666666664,106,6,0,0,300.5,23.47926199261993,323.9792619926199,-2442.0,-951.4199999999998,-3393.42,54,54,76,47,57
train,0.6,18,-1,0.9511428571428572,119.51300521153992,46.18055555555556,80,3,0,0,279.1,23.47926199261993,302.57926199261993,-1845.0,-870.24,-2715.24,58,69,65,52,44
train,0.6,19,-1,0.9484285714285714,124.0859076430508,63.19444444444444,48,1,0,0,234.2,23.47926199261993,257.6792619926199,-969.0,-953.9999999999999,-1923.0,58,65,50,55,60
train,0.6,20,-1,0.9457142857142857,184.86638996684704,42.01388888888889,0,0,16,1,309.70000000000005,23.47926199261993,333.17926199261996,-161.0,-896.9399999999998,-1057.9399999999998,73,51,55,56,53
train,0.6,21,-1,0.9430000000000001,130.9835490164849,97.56944444444444,0,0,0,0,271.29999999999995,23.47926199261993,294.77926199261987,543.0,-930.78,-387.78,59,55,66,55,53
train,0.6,22,-1,0.9402857142857143,97.98395043232686,39.58333333333333,132,12,0,0,302.0,23.47926199261993,325.4792619926199,-3201.0,-943.1399999999999,-4144.139999999999,71,46,52,60,59
train,0.6,23,-1,0.9375714285714286,90.15268414876336,57.291666666666664,67,10,0,0,265.4,23.47926199261993,288.8792619926199,-1569.0,-829.0799999999999,-2398.08,75,52,69,50,42
train,0.6,24,-1,0.9348571428571428,90.45432864692371,61.80555555555556,67,12,0,0,249.6,23.47926199261993,273.07926199261993,-1488.0,-921.4199999999998,-2409.42,65,61,45,64,53
train,0.6,25,-1,0.9321428571428572,151.15906956189983,70.83333333333334,0,0,0,0,247.3,23.47926199261993,270.7792619926199,324.0,-895.02,-571.02,67,60,57,51,53
train,0.6,26,-1,0.9294285714285714,83.67545133111052,45.48611111111111,137,5,0,0,268.3,23.47926199261993,291.7792619926199,-3243.0,-907.74,-4150.74,57,65,61,56,49
train,0.6,27,-1,0.9267142857142857,118.13121965345373,95.48611111111111,1,1,0,0,238.4,23.47926199261993,261.87926199261994,477.0,-935.0999999999999,-458.0999999999999,60,56,66,49,57
train,0.6,28,-1,0.924,164.16622770170628,51.388888888888886,5,3,0,0,254.8,23.47926199261993,278.2792619926199,-12.0,-963.48,-975.4799999999999,61,52,62,51,62
train,0.6,29,-1,0.9212857142857143,165.3663544493616,67.01388888888889,0,0,0,0,294.5,23.47926199261993,317.9792619926199,291.0,-871.3799999999999,-580.3799999999999,74,58,59,42,55
train,0.6,30,-1,0.9185714285714286,131.63033376178223,96.875,3,3,0,0,268.70000000000005,23.47926199261993,292.17926199261996,465.0,-889.02,-424.01999999999987,78,54,48,51,57
train,0.6,31,-1,0.9158571428571429,257.90613740041357,4.861111111111112,0,0,38,10,277.0,23.47926199261993,300.4792619926199,-778.0,-850.9799999999999,-1628.98,88,40,57,52,51
train,0.6,32,-1,0.9131428571428571,163.0377466615414,63.19444444444444,0,0,0,0,248.8,23.47926199261993,272.2792619926199,258.0,-892.3799999999999,-634.3799999999999,64,54,70,51,49
train,0.6,33,-1,0.9104285714285714,90.21937795393362,40.27777777777778,102,11,0,0,246.0,23.47926199261993,269.4792619926199,-2562.0,-932.16,-3494.1600000000003,62,61,59,46,60
train,0.6,34,-1,0.9077142857142857,59.78376847309072,13.541666666666666,219,8,0,0,225.4,23.47926199261993,248.87926199261994,-5517.0,-855.4199999999998,-6372.42,68,71,45,59,45
train,0.6,35,-1,0.905,118.84527097127703,53.125,43,10,0,0,296.20000000000005,23.47926199261993,319.67926199261996,-984.0,-939.1199999999999,-1923.12,71,56,46,51,64
train,0.6,36,-1,0.9022857142857142,189.1577166553608,38.88888888888889,0,0,0,0,277.90000000000003,23.47926199261993,301.37926199261994,48.0,-898.56,-850.56,73,50,54,59,52
train,0.6,37,-1,0.8995714285714286,150.96280440341582,87.15277777777779,0,0,0,0,272.09999999999997,23.47926199261993,295.5792619926199,465.0,-834.48,-369.4799999999999,72,61,62,49,44
train,0.6,38,-1,0.8968571428571429,196.38746812692978,24.305555555555554,0,0,0,0,257.6,23.47926199261993,281.07926199261993,-78.0,-887.6999999999998,-965.7,68,56,62,51,51
train,0.6,39,-1,0.8941428571428571,95.44116057081558,37.84722222222222,106,15,0,0,222.8,23.47926199261993,246.27926199261995,-2658.0,-839.1599999999999,-3497.16,68,66,65,43,46
train,0.6,40,-1,0.8914285714285715,138.59379682967335,88.54166666666666,13,1,0,0,302.1,23.47926199261993,325.57926199261993,138.0,-866.76,-728.76,78,54,49,57,50
train,0.6,41,-1,0.8887142857142857,85.00058019659943,52.083333333333336,90,12,0,0,261.6,23.47926199261993,285.07926199261993,-2142.0,-877.0799999999999,-3019.08,70,59,63,42,54
train,0.6,42,-1,0.886,92.70803261226541,60.416666666666664,84,6,0,0,255.0,23.47926199261993,278.4792619926199,-1872.0,-889.7399999999999,-2761.74,64,66,58,47,53
train,0.6,43,-1,0.8832857142857142,96.54594433696238,59.375,81,9,0,0,237.5,23.47926199261993,260.9792619926199,-1827.0,-919.8,-2746.7999999999997,55,72,56,51,54
train,0.6,44,-1,0.8805714285714286,111.23803957690001,75.34722222222221,38,7,0,0,264.7,23.47926199261993,288.1792619926199,-636.0,-869.04,-1505.04,73,55,63,45,52
train,0.6,45,-1,0.8778571428571429,256.1726644617265,0.3472222222222222,0,0,54,5,263.79999999999995,23.47926199261993,287.27926199261987,-1041.0,-869.2799999999999,-1910.28,73,59,56,48,52
train,0.6,46,-1,0.8751428571428571,82.37769036092578,53.81944444444444,78,11,0,0,265.2,23.47926199261993,288.6792619926199,-1860.0,-908.3999999999999,-2768.3999999999996,68,58,48,62,52
train,0.6,47,-1,0.8724285714285714,154.7682678866982,73.95833333333334,0,0,0,0,312.3,23.47926199261993,335.7792619926199,336.0,-880.4399999999998,-544.4399999999998,67,62,57,52,50
train,0.6,48,-1,0.8697142857142857,103.29189042422877,66.66666666666666,82,5,0,0,258.29999999999995,23.47926199261993,281.77926199261987,-1722.0,-859.4999999999999,-2581.5,72,58,54,59,45
train,0.6,49,-1,0.867,155.56804055196233,50.0,22,4,0,0,335.29999999999995,23.47926199261993,358.77926199261987,-408.0,-926.16,-1334.16,69,52,59,48,60
eval,0.6,49,0,0.0,178.0695983445794,68.75,0,0,0,0,175.5,23.47926199261993,198.97926199261994,306.0,-282.17999999999995,23.82000000000005,195,15,64,11,3
eval,0.6,49,1,0.0,268.09214358466716,14.583333333333334,0,0,138,1,106.9,23.47926199261993,130.37926199261994,-2094.0,-178.38,-2272.38,215,36,32,4,1
eval,0.6,49,2,0.0,206.98864865374858,14.23611111111111,0,0,0,0,151.5,23.47926199261993,174.97926199261994,-165.0,-200.33999999999997,-365.34000000000003,216,23,42,4,3
train,0.6,50,-1,0.8642857142857143,97.60336011143158,64.58333333333334,68,7,0,0,273.4,23.47926199261993,296.8792619926199,-1443.0,-981.4799999999999,-2424.4799999999996,47,58,72,53,58
train,0.6,51,-1,0.8615714285714285,147.6484495956526,91.31944444444444,0,0,0,0,328.4,23.47926199261993,351.8792619926199,492.0,-920.3399999999998,-428.3399999999999,63,59,58,53,55
train,0.6,52,-1,0.8588571428571429,209.57422842805443,28.125,0,0,0,0,282.9,23.47926199261993,306.3792619926199,-45.0,-899.6399999999999,-944.6399999999999,66,54,55,67,46
train,0.6,53,-1,0.8561428571428571,96.54093468437961,48.61111111111111,108,11,0,0,302.0,23.47926199261993,325.4792619926199,-2541.0,-946.26,-3487.26,63,57,46,67,55
train,0.6,54,-1,0.8534285714285714,168.2224122747832,44.44444444444444,1,1,0,0,292.4,23.47926199261993,315.8792619926199,36.0,-895.26,-859.2599999999999,72,59,52,48,57
train,0.6,55,-1,0.8507142857142858,105.25455427817366,74.30555555555556,16,6,0,0,270.1,23.47926199261993,293.57926199261993,-204.0,-839.6999999999998,-1043.6999999999998,71,58,58,62,39
train,0.6,56,-1,0.848,161.25617977712844,64.58333333333334,0,0,0,0,286.1,23.47926199261993,309.57926199261993,255.0,-938.9399999999998,-683.9399999999998,62,55,60,54,57
train,0.6,57,-1,0.8452857142857143,97.93655609403979,56.59722222222222,114,3,0,0,246.5,23.47926199261993,269.9792619926199,-2568.0,-884.6399999999999,-3452.64,67,55,63,55,48
train,0.6,58,-1,0.8425714285714285,143.4169733176409,65.625,24,2,0,0,298.1,23.47926199261993,321.57926199261993,-324.0,-868.0199999999999,-1192.02,74,58,54,51,51
train,0.6,59,-1,0.8398571428571429,70.08224010365886,32.63888888888889,154,8,0,0,264.0,23.47926199261993,287.4792619926199,-3822.0,-857.04,-4679.04,68,63,56,57,44
train,0.6,60,-1,0.8371428571428572,126.45172408553228,81.94444444444444,18,3,0,0,237.99999999999997,23.47926199261993,261.4792619926199,-57.0,-808.8599999999999,-865.8599999999999,82,51,69,41,45
train,0.6,61,-1,0.8344285714285714,176.4216648334128,53.125,0,0,0,0,326.3,23.47926199261993,349.7792619926199,171.0,-875.6399999999999,-704.6399999999999,70,63,50,55,50
train,0.6,62,-1,0.8317142857142857,263.50976862835546,6.944444444444445,0,0,97,2,302.1,23.47926199261993,325.57926199261993,-1586.0,-824.3399999999999,-2410.3399999999997,89,57,41,50,51
train,0.6,63,-1,0.829,149.82249792239134,85.41666666666666,0,0,0,0,234.6,23.47926199261993,258.07926199261993,441.0,-828.1199999999999,-387.11999999999995,88,51,43,60,46
train,0.6,64,-1,0.8262857142857143,144.8354218235753,56.94444444444444,5,2,0,0,283.5,23.47926199261993,306.9792619926199,30.0,-914.5199999999999,-884.5199999999999,63,60,51,64,50
train,0.6,65,-1,0.8235714285714286,196.2511765181699,32.98611111111111,0,0,0,0,260.20000000000005,23.47926199261993,283.67926199261996,-3.0,-844.3199999999999,-847.3199999999999,91,38,58,49,52
train,0.6,66,-1,0.8208571428571428,211.80355069469158,40.625,0,0,31,7,235.3,23.47926199261993,258.7792619926199,-371.0,-864.4199999999998,-1235.4199999999998,75,53,55,58,47
train,0.6,67,-1,0.8181428571428572,177.8425026524363,50.69444444444444,0,0,0,0,232.70000000000002,23.47926199261993,256.17926199261996,150.0,-797.8799999999999,-647.8799999999999,94,59,38,47,50
train,0.6,68,-1,0.8154285714285714,71.42616892716643,30.208333333333332,169,9,0,0,256.4,23.47926199261993,279.8792619926199,-4179.0,-890.6999999999999,-5069.7,69,56,61,49,53
train,0.6,69,-1,0.8127142857142857,178.9673954420395,58.333333333333336,0,0,0,0,277.5,23.47926199261993,300.9792619926199,216.0,-810.8999999999999,-594.9,79,60,57,49,43
train,0.6,70,-1,0.81,263.7752880295428,4.166666666666666,0,0,77,5,274.6,23.47926199261993,298.07926199261993,-1330.0,-852.9599999999999,-2182.96,76,64,49,47,52
train,0.6,71,-1,0.8072857142857143,197.73844410880292,31.944444444444443,0,0,0,0,242.1,23.47926199261993,265.57926199261993,-12.0,-784.6800000000001,-796.68,89,61,49,43,46
train,0.6,72,-1,0.8045714285714286,138.7435365850677,75.34722222222221,5,3,0,0,234.4,23.47926199261993,257.87926199261994,156.0,-835.26,-679.26,82,64,45,44,53
train,0.6,73,-1,0.8018571428571428,129.6041157850169,67.70833333333334,31,6,0,0,267.8,23.47926199261993,291.2792619926199,-540.0,-803.8199999999999,-1343.82,85,62,52,40,49
train,0.6,74,-1,0.7991428571428572,225.24185975916166,14.930555555555555,0,0,0,0,255.90000000000003,23.47926199261993,279.37926199261994,-159.0,-771.78,-930.78,89,63,48,45,43
train,0.6,75,-1,0.7964285714285715,132.0514593814781,69.79166666666666,31,4,0,0,251.3,23.47926199261993,274.7792619926199,-483.0,-826.8,-1309.8,83,55,54,48,48
train,0.6,76,-1,0.7937142857142857,94.25044250169256,59.02777777777778,79,10,0,0,294.2,23.47926199261993,317.6792619926199,-1791.0,-928.8599999999999,-2719.86,66,51,55,63,53
train,0.6,77,-1,0.791,144.8942402646534,84.02777777777779,0,0,0,0,286.1,23.47926199261993,309.57926199261993,417.0,-890.28,-473.28,73,59,54,44,58
train,0.6,78,-1,0.7882857142857143,127.92034390521378,81.59722222222221,3,2,0,0,277.09999999999997,23.47926199261993,300.5792619926199,291.0,-867.7199999999999,-576.72,85,49,45,55,54
train,0.6,79,-1,0.7855714285714286,163.48672833604553,71.52777777777779,0,0,0,0,250.0,23.47926199261993,273.4792619926199,330.0,-812.9999999999999,-482.9999999999999,84,55,49,58,42
train,0.6,80,-1,0.7828571428571429,65.82287213138144,26.041666666666668,197,7,0,0,240.99999999999997,23.47926199261993,264.4792619926199,-4839.0,-867.24,-5706.24,57,83,49,53,46
train,0.6,81,-1,0.7801428571428571,228.92430280071125,21.875,0,0,19,3,246.1,23.47926199261993,269.57926199261993,-365.0,-789.3,-1154.3,94,49,48,54,43
train,0.6,82,-1,0.7774285714285715,137.11849696246102,98.95833333333334,0,0,0,0,327.20000000000005,23.47926199261993,350.67926199261996,567.0,-890.4599999999999,-323.4599999999999,74,47,63,51,53
train,0.6,83,-1,0.7747142857142857,117.84357796447381,72.91666666666666,46,3,0,0,249.9,23.47926199261993,273.37926199261994,-816.0,-813.4799999999999,-1629.48,84,63,42,53,46
train,0.6,84,-1,0.772,157.14983789406173,73.95833333333334,0,0,0,0,242.39999999999998,23.47926199261993,265.8792619926199,348.0,-798.8999999999999,-450.89999999999986,76,66,55,52,39
train,0.6,85,-1,0.7692857142857144,227.47086840150945,24.305555555555554,0,0,38,5,268.59999999999997,23.47926199261993,292.0792619926199,-610.0,-759.3599999999999,-1369.36,107,41,46,50,44
train,0.6,86,-1,0.7665714285714286,107.05417623900837,55.208333333333336,105,2,0,0,237.2,23.47926199261993,260.6792619926199,-2373.0,-798.24,-3171.2400000000002,83,62,52,47,44
train,0.6,87,-1,0.7638571428571428,145.47991384775963,63.888888888888886,11,3,0,0,220.5,23.47926199261993,243.97926199261994,-75.0,-802.3799999999999,-877.3799999999999,81,63,55,44,45
train,0.6,88,-1,0.7611428571428571,200.82579730257137,34.72222222222222,0,0,0,0,274.20000000000005,23.47926199261993,297.67926199261996,12.0,-856.98,-844.98,77,60,49,51,51
train,0.6,89,-1,0.7584285714285715,104.4552562681776,87.5,15,3,0,0,219.89999999999998,23.47926199261993,243.37926199261992,51.0,-822.3,-771.3,76,64,55,48,45
train,0.6,90,-1,0.7557142857142858,164.95137750080565,50.69444444444444,2,1,0,0,241.0,23.47926199261993,264.4792619926199,78.0,-770.0999999999999,-692.0999999999999,82,70,49,48,39
train,0.6,91,-1,0.753,92.18050548573811,48.95833333333333,92,8,0,0,246.8,23.47926199261993,270.2792619926199,-2205.0,-814.02,-3019.0200000000004,76,66,53,50,43
train,0.6,92,-1,0.7502857142857143,153.97149696850207,62.84722222222222,3,2,0,0,255.6,23.47926199261993,279.07926199261993,141.0,-811.92,-670.92,92,50,47,51,48
train,0.6,93,-1,0.7475714285714286,163.8469691636347,46.18055555555556,18,3,0,0,236.0,23.47926199261993,259.4792619926199,-378.0,-759.7199999999999,-1137.72,95,52,56,43,42
train,0.6,94,-1,0.7448571428571429,81.28982828240123,44.79166666666667,145,4,0,0,248.0,23.47926199261993,271.4792619926199,-3423.0,-848.6999999999999,-4271.700000000001,80,52,49,62,45
train,0.6,95,-1,0.7421428571428572,145.33823350548275,50.69444444444444,30,1,0,0,289.5,23.47926199261993,312.9792619926199,-597.0,-799.2599999999999,-1396.26,84,64,47,48,45
train,0.6,96,-1,0.7394285714285714,201.87970386182218,32.29166666666667,0,0,1,1,281.09999999999997,23.47926199261993,304.5792619926199,-23.0,-825.06,-848.06,80,64,46,51,47
train,0.6,97,-1,0.7367142857142857,168.1719990486067,63.541666666666664,0,0,0,0,245.10000000000002,23.47926199261993,268.57926199261993,261.0,-739.1999999999999,-478.19999999999993,94,54,57,47,36
train,0.6,98,-1,0.734,148.8920426107991,65.625,11,3,0,0,235.39999999999998,23.47926199261993,258.8792619926199,-48.0,-790.4999999999999,-838.4999999999999,80,62,56,51,39
train,0.6,99,-1,0.7312857142857143,215.85130593231952,47.91666666666667,0,0,81,5,284.90000000000003,23.47926199261993,308.37926199261994,-1008.0,-743.28,-1751.2800000000002,95,58,52,43,40
eval,0.6,99,0,0.0,176.82960762574936,54.166666666666664,0,0,0,0,103.39999999999999,23.47926199261993,126.87926199261992,180.0,-110.28,69.72000000000003,230,55,1,0,2
eval,0.6,99,1,0.0,225.4449396625294,22.22222222222222,0,0,43,3,83.79999999999998,23.47926199261993,107.27926199261991,-698.0,-100.20000000000002,-798.2000000000002,236,49,1,0,2
eval,0.6,99,2,0.0,89.04206746474276,63.19444444444444,47,4,0,0,123.69999999999999,23.47926199261993,147.17926199261993,-1047.0,-514.5,-1561.5,89,115,63,6,15
